_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,sentiment,sentiment:confidence,date,id,query,sentiment_gold,text
623499069,FALSE,finalized,3,12/12/14 21:31,1,1,Tue Dec 09 05:36:24 +0000 2014,5.42E+17,#AAPL OR @Apple,,Dear @apple. Worst idea ever. Fix it. http://t.co/TSisv9EJhg
623499070,FALSE,finalized,6,12/12/14 12:21,3,0.5189,Tue Dec 09 05:37:20 +0000 2014,5.42E+17,#AAPL OR @Apple,,"i need new emojis , preferably some brown people an shxt like that @apple"
623499071,FALSE,finalized,3,12/12/14 22:00,1,0.674,Tue Dec 09 05:37:46 +0000 2014,5.42E+17,#AAPL OR @Apple,,"RT @Jus_Trippy: i need new emojis , preferably some brown people an shxt like that @apple"
623499072,FALSE,finalized,3,12/11/14 21:18,3,0.6505,Tue Dec 09 05:40:26 +0000 2014,5.42E+17,#AAPL OR @Apple,,@Apple make the settings page less horrific
623499073,FALSE,finalized,3,12/11/14 20:30,1,1,Tue Dec 09 05:45:01 +0000 2014,5.42E+17,#AAPL OR @Apple,,Hey @Apple what the hell is this hahaha http://t.co/r1Uspl8dHn
623499074,FALSE,finalized,3,12/12/14 21:34,3,0.6661,Tue Dec 09 05:45:11 +0000 2014,5.42E+17,#AAPL OR @Apple,,I wish phones had an infinite amount of storage @apple you need to do something about that
623499075,FALSE,finalized,3,12/11/14 21:13,1,1,Tue Dec 09 05:47:35 +0000 2014,5.42E+17,#AAPL OR @Apple,,"My spellcheck makes me wanna stab somebody, that isn't the fuckin word I wanted to use @apple"
623499076,FALSE,finalized,3,12/11/14 20:54,3,0.6722,Tue Dec 09 05:47:49 +0000 2014,5.42E+17,#AAPL OR @Apple,,I'm learning all about Apple Store at @Influenster! @Apple http://t.co/5h0uQyYpXO
623499077,FALSE,finalized,3,12/11/14 14:45,1,0.6491,Tue Dec 09 05:56:59 +0000 2014,5.42E+17,#AAPL OR @Apple,,"@Apple YH News China reminds Apple on need to support privacy, security in its products: Apple can have access...  http://t.co/hNuWafq0sI"
623499078,FALSE,finalized,3,12/12/14 12:39,1,1,Tue Dec 09 05:59:24 +0000 2014,5.42E+17,#AAPL OR @Apple,,@angelicaxpham does it look like i fucking have 12 days @apple
623499079,FALSE,finalized,4,12/11/14 14:09,3,1,Tue Dec 09 06:00:04 +0000 2014,5.42E+17,#AAPL OR @Apple,,"#AAPL:Apple Inc., International Business Machines Corp., Exxon Mobil Corpora...http://t.co/0XWPHhpA6C"
623499080,FALSE,finalized,3,12/11/14 20:17,3,1,Tue Dec 09 06:04:39 +0000 2014,5.42E+17,#AAPL OR @Apple,,@TeamCavuto @JustinRaimondo @Apple it's you
623499081,FALSE,finalized,3,12/11/14 20:29,3,0.6774,Tue Dec 09 06:05:17 +0000 2014,5.42E+17,#AAPL OR @Apple,,Yosemite is dope except for that one glitch that moves the message window all over the place.  @apple
623499082,FALSE,finalized,3,12/12/14 16:21,3,0.7039,Tue Dec 09 06:31:21 +0000 2014,5.42E+17,#AAPL OR @Apple,,@LaurelCatherine @Apple @GotNewsDotCom that proves nothing..
623499083,FALSE,finalized,3,12/11/14 22:27,3,0.6965,Tue Dec 09 06:34:05 +0000 2014,5.42E+17,#AAPL OR @Apple,,"Where are they going with this? Come on, @Apple http://t.co/R014Nwlml5"
623499084,FALSE,finalized,3,12/12/14 2:23,1,1,Tue Dec 09 06:34:22 +0000 2014,5.42E+17,#AAPL OR @Apple,,@ganondaIf why is the quality so bad on these WEBCAM PICS EXCUSE ME @APPLE
623499085,FALSE,finalized,3,12/12/14 21:30,3,0.6884,Tue Dec 09 06:50:31 +0000 2014,5.42E+17,#AAPL OR @Apple,,Losing Two-Factor Recovery Key Could Permanently Lock Apple ID http://t.co/nIAGAIrtiB #AAPL
623499086,FALSE,finalized,3,12/12/14 9:30,5,0.6581,Tue Dec 09 06:52:51 +0000 2014,5.42E+17,#AAPL OR @Apple,,"RT @Jus_Trippy: i need new emojis , preferably some brown people an shxt like that @apple"
623499087,FALSE,finalized,3,12/12/14 22:13,5,0.6658,Tue Dec 09 06:55:30 +0000 2014,5.42E+17,#AAPL OR @Apple,,Great @apple my phone number is so accurate http://t.co/vI4USr1tvy
623499088,FALSE,finalized,3,12/12/14 21:47,1,1,Tue Dec 09 06:58:01 +0000 2014,5.42E+17,#AAPL OR @Apple,,@apple thanks for making the shittiest chargers
623499089,FALSE,finalized,3,12/12/14 21:42,1,1,Tue Dec 09 07:00:00 +0000 2014,5.42E+17,#AAPL OR @Apple,,The hell does this mean @apple one day Skype won't let me login now I can't even open the app http://t.co/SegFVq5Mzx
623499090,FALSE,finalized,3,12/12/14 12:14,3,0.7016,Tue Dec 09 07:01:50 +0000 2014,5.42E+17,#AAPL OR @Apple,,@Mzhoov @BionicBombshell They got a nigga in a turban. Why cant we have a sista in a headscarf @Apple?!
623499091,FALSE,finalized,3,12/11/14 21:19,3,1,Tue Dec 09 07:03:54 +0000 2014,5.42E+17,#AAPL OR @Apple,,"Apple: $113 matches 8% increase in earnings. 2014Q3 EPS=$1.42 in  #IOS App Donkey Stocks on your #iPhone. #AAPL

https://t.co/8CBUgrEHZS"
623499092,FALSE,finalized,3,12/12/14 3:33,3,0.6635,Tue Dec 09 07:05:13 +0000 2014,5.42E+17,#AAPL OR @Apple,,"@Mzhoov @BionicBombshell Be warned @Apple: If Consuela gets a quincenera emoji, Tasha BETTER get a juke session emoji!"
623499093,FALSE,finalized,3,12/12/14 16:15,3,0.6823,Tue Dec 09 07:06:48 +0000 2014,5.42E+17,#AAPL OR @Apple,,@Mzhoov @BionicBombshell Damnit @Apple I. Want. Footwork!
623499094,FALSE,finalized,3,12/12/14 1:40,1,1,Tue Dec 09 07:08:02 +0000 2014,5.42E+17,#AAPL OR @Apple,,These Damn @Apple Commercials Are Getting Worse and Worse
623499095,FALSE,finalized,3,12/12/14 19:56,not_relevant,0.7113,Tue Dec 09 07:08:36 +0000 2014,5.42E+17,#AAPL OR @Apple,,@Mzhoov @BionicBombshell @Apple Nope. Thats Danny Terrio. I want Jamal doing the percolator!
623499096,FALSE,finalized,3,12/12/14 2:08,1,1,Tue Dec 09 07:08:57 +0000 2014,5.42E+17,#AAPL OR @Apple,,"No, @Apple, don't 'remind me tomorrow'. Just f'ing TELL ME what the updates you want to install actually ARE."
623499097,FALSE,finalized,3,12/11/14 20:50,3,0.667,Tue Dec 09 07:12:40 +0000 2014,5.42E+17,#AAPL OR @Apple,,@LydiasLyfe @BionicBombshell @Apple Apple better get to working
623499098,FALSE,finalized,4,12/12/14 21:23,3,0.7423,Tue Dec 09 07:15:04 +0000 2014,5.42E+17,#AAPL OR @Apple,,#AAPL:In Their Own Words: Baidu's Robin Li On Xiaomi Founder Lei Jun's 'Guts...http://t.co/1lhPbkTPpF
623499099,FALSE,finalized,3,12/11/14 21:45,3,0.6722,Tue Dec 09 07:25:31 +0000 2014,5.42E+17,#AAPL OR @Apple,,"Last plaintiff in iTunes antitrust lawsuit disqualified, but the show must ... - http://t.co/RzMEx5JOM5 #AAPL #Apple #MariannaRosen"
623499100,FALSE,finalized,3,12/12/14 21:42,5,0.6513,Tue Dec 09 07:27:01 +0000 2014,5.42E+17,#AAPL OR @Apple,,RT @SwiftKey: We're so excited to be named to @Apple's 'App Store Best of 2014' list this year! http://t.co/d7qlmti4Uf #Apple
623499101,FALSE,finalized,3,12/12/14 12:18,1,1,Tue Dec 09 07:30:46 +0000 2014,5.42E+17,#AAPL OR @Apple,,Congrats @apple on making an iPhone recording DRM protected so we can't play it anywhere we want #fail
623499102,FALSE,finalized,3,12/12/14 22:01,3,1,Tue Dec 09 07:38:20 +0000 2014,5.42E+17,#AAPL OR @Apple,,"Does anyone know if theres a #smartwatch  with a old fashioned clock face? 

Grandma needs a watch. @Samsung  @apple @mota"
623499103,FALSE,finalized,3,12/11/14 14:54,1,1,Tue Dec 09 07:42:30 +0000 2014,5.42E+17,#AAPL OR @Apple,,Danger* but ok @Apple wanna fuck with me
623499104,FALSE,finalized,3,12/12/14 21:07,3,1,Tue Dec 09 07:47:31 +0000 2014,5.42E+17,#AAPL OR @Apple,,"RT @WildJazie: Does anyone know if theres a #smartwatch  with a old fashioned clock face? 

Grandma needs a watch. @Samsung  @apple @mota"
623499105,FALSE,finalized,3,12/11/14 18:42,1,1,Tue Dec 09 07:58:58 +0000 2014,5.42E+17,#AAPL OR @Apple,,my iphone6 plus is impossible to hold without a cover it slides out if my hand #apple #iphone @apple
623499106,FALSE,finalized,3,12/11/14 20:59,5,1,Tue Dec 09 08:03:31 +0000 2014,5.42E+17,#AAPL OR @Apple,,Just used Apple Pay for the first time thanks @apple
623499107,FALSE,finalized,3,12/12/14 9:31,1,1,Tue Dec 09 08:15:51 +0000 2014,5.42E+17,#AAPL OR @Apple,,@apple #ios8 The lack of true keyboard integration is KILLING me! Half-assed implementations aren't solutions!
623499108,FALSE,finalized,3,12/12/14 20:00,not_relevant,0.7089,Tue Dec 09 08:30:04 +0000 2014,5.42E+17,#AAPL OR @Apple,,#AAPL:Accel Partners Leads $50M Series C Funding in DataGravity...http://t.co/LUjpQPfkXm
623499109,FALSE,finalized,6,12/12/14 5:25,1,0.6537,Tue Dec 09 08:43:10 +0000 2014,5.42E+17,#AAPL OR @Apple,,"RT @Jus_Trippy: i need new emojis , preferably some brown people an shxt like that @apple"
623499110,FALSE,finalized,3,12/12/14 21:17,3,1,Tue Dec 09 08:52:22 +0000 2014,5.42E+17,#AAPL OR @Apple,,um where's the mango emoji @apple
623499111,FALSE,finalized,3,12/11/14 18:38,3,0.6543,Tue Dec 09 09:00:12 +0000 2014,5.42E+17,#AAPL OR @Apple,,RT @baImains: um where's the mango emoji @apple
623499112,TRUE,golden,13,,5,0.8501,Tue Dec 09 09:01:25 +0000 2014,5.42E+17,#AAPL OR @Apple,"5
3
not_relevant",RT @SwiftKey: We're so excited to be named to @Apple's 'App Store Best of 2014' list this year! http://t.co/d7qlmti4Uf #Apple
623499113,FALSE,finalized,3,12/12/14 13:43,5,1,Tue Dec 09 09:03:00 +0000 2014,5.42E+17,#AAPL OR @Apple,,RT @SwiftKey: We're so excited to be named to @Apple's 'App Store Best of 2014' list this year! http://t.co/d7qlmti4Uf #Apple
623499114,FALSE,finalized,3,12/12/14 22:06,3,0.6593,Tue Dec 09 09:09:37 +0000 2014,5.42E+17,#AAPL OR @Apple,,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623499115,FALSE,finalized,3,12/12/14 13:41,3,0.6525,Tue Dec 09 09:34:08 +0000 2014,5.42E+17,#AAPL OR @Apple,,@Apple Is Already Building Its Next Massive Business And No One Seems To Have Noticed http://t.co/ff3D820nFT
623499116,FALSE,finalized,3,12/11/14 20:59,3,1,Tue Dec 09 10:15:13 +0000 2014,5.42E+17,#AAPL OR @Apple,,"What Every Young #Designer Should Know, From Legendary @Apple Designer Susan Kare

http://t.co/7vqhjJ7BWC http://t.co/NHthTHaG3g"
623499117,FALSE,finalized,3,12/11/14 14:28,3,0.6442,Tue Dec 09 10:19:02 +0000 2014,5.42E+17,#AAPL OR @Apple,,@apple should really invest in terabyte storage
623499118,FALSE,finalized,6,12/12/14 19:38,1,0.691,Tue Dec 09 10:22:24 +0000 2014,5.42E+17,#AAPL OR @Apple,,Best apps 2014 it seems. What's wrong with @apple? http://t.co/fhdU46pFZh
623499119,FALSE,finalized,3,12/11/14 20:07,3,0.6659,Tue Dec 09 10:24:23 +0000 2014,5.42E+17,#AAPL OR @Apple,,"There is no @Apple presales in India. Their toll free keeps ringing. O yes, either you need it or you don't need! Why ask anything?"
623499120,FALSE,finalized,3,12/11/14 19:59,3,0.6722,Tue Dec 09 10:48:37 +0000 2014,5.42E+17,#AAPL OR @Apple,,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623499121,FALSE,finalized,3,12/12/14 3:09,3,1,Tue Dec 09 10:54:13 +0000 2014,5.42E+17,#AAPL OR @Apple,,@Apple announces its top apps of 2014. Did your favourite app make the list? (via @mashable) #AppStore2014 http://t.co/rAaX3Wp3q2
623499122,FALSE,finalized,6,12/11/14 20:32,3,0.5114,Tue Dec 09 10:58:49 +0000 2014,5.42E+17,#AAPL OR @Apple,,@Coachella to have @Apple #iBeacon technology
623499123,TRUE,golden,10,,5,0.8106,Tue Dec 09 11:00:07 +0000 2014,5.42E+17,#AAPL OR @Apple,5,@windows How can #Microsoft compete with @Apple if  they are so slow in giving most demanded data toggler shortcut #BigDreamsButSmallAct
623499124,FALSE,finalized,3,12/12/14 21:51,3,1,Tue Dec 09 11:05:53 +0000 2014,5.42E+17,#AAPL OR @Apple,,"BREAKING $AAPL 'buy' reiterated,  target set to $143 by Cantor $AAPL Brief explanation here:  https://t.co/up6MHIcXJ4 #AAPL"
623499125,FALSE,finalized,3,12/12/14 1:46,1,1,Tue Dec 09 11:05:59 +0000 2014,5.42E+17,#AAPL OR @Apple,,"Here we go again wit this 'waiting for items to copy' shit on iTunes, y'all pissing me off @Apple"
623499126,FALSE,finalized,6,12/12/14 19:53,3,0.6266,Tue Dec 09 11:09:33 +0000 2014,5.42E+17,#AAPL OR @Apple,,.@Apple says security measures have cut phone theft by nearly 40 percent (in some places) http://t.co/W29uk41Md5
623499127,FALSE,finalized,3,12/12/14 2:13,3,1,Tue Dec 09 11:10:03 +0000 2014,5.42E+17,#AAPL OR @Apple,,Top #iOS apps of 2014. @Apple names Elevate Brain Training as #1 iPhone app. http://t.co/tyRNmYGnDP
623499128,FALSE,finalized,3,12/12/14 2:25,3,1,Tue Dec 09 11:10:10 +0000 2014,5.42E+17,#AAPL OR @Apple,,A Orwellian vision of the world once @Apple Pay takes over by @Chris_Skinner http://t.co/oEdBHAki1Z
623499129,FALSE,finalized,3,12/11/14 21:17,3,1,Tue Dec 09 11:10:54 +0000 2014,5.42E+17,#AAPL OR @Apple,,RT @Amdocs: Top #iOS apps of 2014. @Apple names Elevate Brain Training as #1 iPhone app. http://t.co/tyRNmYGnDP
623499130,FALSE,finalized,3,12/11/14 22:25,1,1,Tue Dec 09 11:23:28 +0000 2014,5.42E+17,#AAPL OR @Apple,,How is my battery already 83% within 15 minutes of usage. Fix up @apple
623499131,FALSE,finalized,6,12/12/14 1:46,3,0.5111,Tue Dec 09 11:26:10 +0000 2014,5.42E+17,#AAPL OR @Apple,,It'd be real cute if I could sync music to my phone @apple @god :-)
623499132,FALSE,finalized,3,12/11/14 19:03,3,0.6833,Tue Dec 09 11:30:05 +0000 2014,5.42E+17,#AAPL OR @Apple,,#AAPL:'Fast Money' Recap: Will Oil Companies Start Cutting Their Dividends?...http://t.co/6dEQ9drYwQ
623499133,FALSE,finalized,3,12/12/14 21:36,5,0.6884,Tue Dec 09 11:45:04 +0000 2014,5.42E+17,#AAPL OR @Apple,,#AAPL:PM Abe says Apple to build big R&amp;D center in Japan: media...http://t.co/DeavV9AYMk
623499134,FALSE,finalized,3,12/12/14 13:37,1,1,Tue Dec 09 11:47:56 +0000 2014,5.42E+17,#AAPL OR @Apple,,@ohaiigloria @hahahamark @apple explain yourselves
623499135,FALSE,finalized,4,12/12/14 2:24,3,0.7287,Tue Dec 09 11:49:53 +0000 2014,5.42E+17,#AAPL OR @Apple,,"PM Abe says Apple to build big R&amp;D center in Japan: media $AAPL #aapl

http://t.co/xhZ1SRhB0U"
623499136,FALSE,finalized,3,12/12/14 2:54,5,0.6781,Tue Dec 09 11:50:55 +0000 2014,5.42E+17,#AAPL OR @Apple,,"#apple earns more #profit in on quarter than #amazon has earned in its lifetime.

@amazon

@Apple

@WoWFactz

@Dessytech http://t.co/s38mbqkChT"
623499137,FALSE,finalized,3,12/11/14 20:56,5,1,Tue Dec 09 11:50:56 +0000 2014,5.42E+17,#AAPL OR @Apple,,"#apple earns more #profit in on quarter than #amazon has earned in its lifetime.

Amazon

@apple

WoW Facts... http://t.co/9BPay5nh8G"
623499138,FALSE,finalized,3,12/12/14 3:55,3,1,Tue Dec 09 11:51:20 +0000 2014,5.42E+17,#AAPL OR @Apple,,@Apple iSchool? http://t.co/Wh7sh5uDov #education @applenws
623499139,FALSE,finalized,6,12/11/14 20:52,3,0.5054,Tue Dec 09 11:51:39 +0000 2014,5.42E+17,#AAPL OR @Apple,,@VentureBeat @obrien .@Apple First to own 2600 digital lang. IP is NEW leader of the Internet /games .@samsung #games http://t.co/yfWxG1FdPA
623499140,FALSE,finalized,3,12/12/14 11:14,1,1,Tue Dec 09 11:52:12 +0000 2014,5.42E+17,#AAPL OR @Apple,,@apple#ipad #irig  For the price to connect my guitar I could buy a real amp loud enough to perform! #ripoff
623499141,FALSE,finalized,6,12/12/14 10:31,not_relevant,0.668,Tue Dec 09 11:52:37 +0000 2014,5.42E+17,#AAPL OR @Apple,,Counting down the minutes! Interest in full time #trading #stocks #futures #forex #trader #spy #qqq #aapl #gpro #fb http://t.co/JH7BMS1Kgb
623499142,FALSE,finalized,6,12/12/14 21:27,5,0.6876,Tue Dec 09 11:54:37 +0000 2014,5.42E+17,#AAPL OR @Apple,,"#apple earns more #profit in on quarter than #amazon has earned in its lifetime.

@amazon

@Apple

@WoWFactz

@Dessytech http://t.co/xXSdVqBdbI"
623499143,FALSE,finalized,3,12/12/14 19:38,5,0.6544,Tue Dec 09 11:56:40 +0000 2014,5.42E+17,#AAPL OR @Apple,,"#apple earns more #profit in on quarter than #amazon has earned in its lifetime.

@amazon

@Apple

@WoWFactz

@Dessytech http://t.co/eXfvnpDEYX"
623499144,FALSE,finalized,3,12/12/14 22:00,3,0.6513,Tue Dec 09 11:57:14 +0000 2014,5.42E+17,#AAPL OR @Apple,,MFN is not just about international trade. It's the key issue in @apple's #ebook appellate case says @rparloff. http://t.co/nrhCcuPfk6
623499145,FALSE,finalized,3,12/12/14 21:42,3,1,Tue Dec 09 12:00:30 +0000 2014,5.42E+17,#AAPL OR @Apple,,"Apple Plans to Launch iPhone 6 Mini Version in 2015 $AAPL #aapl

http://t.co/BPlf0dCyvK"
623499146,FALSE,finalized,3,12/12/14 2:36,3,1,Tue Dec 09 12:04:25 +0000 2014,5.42E+17,#AAPL OR @Apple,,#CNBC   how does that fat finger on #AAPL look NOW!  #@BobPisani only a few days later
623499147,FALSE,finalized,3,12/11/14 14:45,1,0.6491,Tue Dec 09 12:15:25 +0000 2014,5.42E+17,#AAPL OR @Apple,,YES I LOVE WHEN NONE OF MY STUFF WORKS THANK YOU @APPLE
623499148,FALSE,finalized,3,12/12/14 12:18,1,1,Tue Dec 09 12:18:27 +0000 2014,5.42E+17,#AAPL OR @Apple,,real quick shout out to @apple for your technology never working
623499149,FALSE,finalized,3,12/11/14 20:08,3,1,Tue Dec 09 12:30:19 +0000 2014,5.42E+17,#AAPL OR @Apple,,"Apple Returns Cash To Shareholders Because It's Out Of Ideas On How To Invest It $AAPL #aapl

http://t.co/OLEVFjA8HP"
623499150,FALSE,finalized,4,12/12/14 2:26,3,0.7279,Tue Dec 09 12:40:07 +0000 2014,5.42E+17,#AAPL OR @Apple,,"Apple to build major new R&amp;D facility in Japan, prime minister reveals $AAPL #aapl

http://t.co/CysxBbg4YW"
623499151,FALSE,finalized,4,12/12/14 8:53,3,0.7315,Tue Dec 09 12:45:45 +0000 2014,5.42E+17,#AAPL OR @Apple,,i need to take that ride/drive to the FL Mall today so i can schedule an appt. at @Apple for my mac daddy
623499152,FALSE,finalized,3,12/11/14 23:57,3,1,Tue Dec 09 12:49:31 +0000 2014,5.42E+17,#AAPL OR @Apple,,"How Apple Will Boost Profits During the Holiday Quarter and Beyond $AAPL #aapl

http://t.co/lHsL5ORJS7"
623499153,FALSE,finalized,3,12/12/14 21:25,5,0.6825,Tue Dec 09 12:52:39 +0000 2014,5.42E+17,#AAPL OR @Apple,,"RT @JPDesloges: Apple to build major new R&amp;D facility in Japan, prime minister reveals $AAPL #aapl

http://t.co/CysxBbg4YW"
623499154,FALSE,finalized,3,12/12/14 1:57,3,1,Tue Dec 09 12:54:03 +0000 2014,5.42E+17,#AAPL OR @Apple,,"RT @JPDesloges: Apple to build major new R&amp;D facility in Japan, prime minister reveals $AAPL #aapl

http://t.co/CysxBbg4YW"
623499155,FALSE,finalized,3,12/12/14 22:12,3,1,Tue Dec 09 12:54:10 +0000 2014,5.42E+17,#AAPL OR @Apple,,"RT @JPDesloges: How Apple Will Boost Profits During the Holiday Quarter and Beyond $AAPL #aapl

http://t.co/lHsL5ORJS7"
623499156,FALSE,finalized,3,12/12/14 22:00,3,1,Tue Dec 09 12:54:42 +0000 2014,5.42E+17,#AAPL OR @Apple,,"RT @JPDesloges: How Apple Will Boost Profits During the Holiday Quarter and Beyond $AAPL #aapl

http://t.co/lHsL5ORJS7"
623499157,FALSE,finalized,3,12/11/14 20:14,3,1,Tue Dec 09 13:02:01 +0000 2014,5.42E+17,#AAPL OR @Apple,,"Apple's first patent reassignment from PrimeSense buy hints at 3D mapping on Apple TV, iPhone $AAPL #aapl

http://t.co/2n2KjtmU2g"
623499158,FALSE,finalized,3,12/11/14 20:48,3,1,Tue Dec 09 13:02:25 +0000 2014,5.42E+17,#AAPL OR @Apple,,The new @Apple iPad Air 2: Change. http://t.co/90CNf5S654
623499159,FALSE,finalized,6,12/12/14 1:30,3,0.661,Tue Dec 09 13:03:07 +0000 2014,5.42E+17,#AAPL OR @Apple,,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
623499160,FALSE,finalized,3,12/12/14 14:08,1,1,Tue Dec 09 13:14:07 +0000 2014,5.42E+17,#AAPL OR @Apple,,Attention @apple! Your free iPads would go faster if your emails didn't go straight to junk folders. #sortitout
623499161,FALSE,finalized,3,12/11/14 21:50,3,0.667,Tue Dec 09 13:16:48 +0000 2014,5.42E+17,#AAPL OR @Apple,,"Apple antitrust hearing will continue despite every plaintiff being disqualified $AAPL #aapl

http://t.co/SwG5FGUYU3"
623499162,FALSE,finalized,3,12/12/14 17:45,1,0.7177,Tue Dec 09 13:17:02 +0000 2014,5.42E+17,#AAPL OR @Apple,,"Dear @apple - sometimes when I write 'gave' it means I want the word 'gave', not the word 'have. It's not a typo."
623499163,FALSE,finalized,3,12/12/14 21:36,3,1,Tue Dec 09 13:30:18 +0000 2014,5.42E+17,#AAPL OR @Apple,,"Here are @SFBJEditor 5 things to know today, including who is hoarding the @Apple #iPhone6 http://t.co/lwacRDp3vU"
623499164,FALSE,finalized,3,12/11/14 20:52,3,1,Tue Dec 09 13:30:30 +0000 2014,5.42E+17,#AAPL OR @Apple,,"Apple Stores recruiting fashion/luxury experts ahead of Apple Watch debut $AAPL #aapl

http://t.co/AD9wcBYfRa"
623499165,FALSE,finalized,4,12/11/14 14:10,3,0.7243,Tue Dec 09 13:32:02 +0000 2014,5.42E+17,#AAPL OR @Apple,,Apple Inc. Hires More Fashion Pros Before 'iWatch' Launch http://t.co/VihmcUKj3J #AAPL
623499166,FALSE,finalized,3,12/12/14 3:58,3,1,Tue Dec 09 13:43:16 +0000 2014,5.42E+17,#AAPL OR @Apple,,"See Which 11 Guru Fund Managers Hold Apple $AAPL #aapl

http://t.co/NDlLVROPDb"
623499167,FALSE,finalized,3,12/12/14 21:52,3,0.6578,Tue Dec 09 13:45:31 +0000 2014,5.42E+17,#AAPL OR @Apple,,"Considering the ads in my FB feed + #facebook privacy changes I think @Apple 's Tim Cook was spot on, how about you? http://t.co/Pm5CVHGpGT"
623499168,FALSE,finalized,3,12/12/14 9:16,1,1,Tue Dec 09 13:45:47 +0000 2014,5.42E+17,#AAPL OR @Apple,,Hey @Apple the keyboard on my phone is all sorts of drunk this morning send help pls thx
623499169,FALSE,finalized,3,12/11/14 20:54,3,0.6722,Tue Dec 09 13:54:37 +0000 2014,5.42E+17,#AAPL OR @Apple,,"APPLE Intraday Comments - Pre-Opening - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKt

http://t.co/G0TeDLCB9z"
623499170,FALSE,finalized,6,12/12/14 4:58,3,0.4723,Tue Dec 09 13:54:51 +0000 2014,5.42E+17,#AAPL OR @Apple,,"Translate Your App! Success story from TAUS member @smartling - go global with @Apple, @Tesla, @GoPro http://t.co/TgZJhMNlS6"
623499171,FALSE,finalized,3,12/12/14 8:56,3,0.7079,Tue Dec 09 13:54:51 +0000 2014,5.42E+17,#AAPL OR @Apple,,"Translate Your App! Success story from TAUS member @smartling - go global with @Apple, @Tesla, @GoPro http://t.co/SfeAP0AP33"
623499172,FALSE,finalized,3,12/12/14 3:52,3,1,Tue Dec 09 13:55:23 +0000 2014,5.42E+17,#AAPL OR @Apple,,"Sales Of The iPhone 6 Plus Have Settled A Long-Running Argument About Apple And Smartphones $AAPL #aapl

http://t.co/4oaDjSZwg9"
623499173,FALSE,finalized,3,12/12/14 11:12,5,1,Tue Dec 09 13:57:07 +0000 2014,5.42E+17,#AAPL OR @Apple,,Just did my first transaction with @Apple Pay using my @Chase card. Very neat.
623499174,FALSE,finalized,3,12/12/14 13:39,3,0.6933,Tue Dec 09 13:58:54 +0000 2014,5.42E+17,#AAPL OR @Apple,,Apple's Siri now partnered with Yahoo? -- watch out Google #AAPL #YHOO #GOOG http://t.co/58ranVcqGX
623499175,FALSE,finalized,3,12/12/14 17:53,3,0.6544,Tue Dec 09 14:00:25 +0000 2014,5.42E+17,#AAPL OR @Apple,,#aapl traders? chart looks weaker than I'd like. already below 20 sma. momentum drop. Could sell off drag price to its 50 sma? #stockmarket
623499176,FALSE,finalized,3,12/11/14 22:23,3,0.6587,Tue Dec 09 14:02:22 +0000 2014,5.42E+17,#AAPL OR @Apple,,Why @Apple Won't Be A Trillion Dollar Company According To Billionaire #VC @JimBreyer http://t.co/3qakpK0KJu  @businessinsider @applenws
623499177,FALSE,finalized,3,12/12/14 2:17,3,1,Tue Dec 09 14:05:05 +0000 2014,5.42E+17,#AAPL OR @Apple,,Certified by @Zebra.  Partnered with @Apple Business.  Collaborated with @SAP.  Now... http://t.co/02MVhmiOLn
623499178,FALSE,finalized,3,12/12/14 21:03,5,0.6635,Tue Dec 09 14:06:11 +0000 2014,5.42E+17,#AAPL OR @Apple,,The Boom 2 equaliser app for iMac is sooooo sick!!! Blow the roof off! Also thank you @Apple for my free hard drive replacemrnt! #cosumerlaw
623499179,FALSE,finalized,6,12/12/14 2:37,5,0.5126,Tue Dec 09 14:11:08 +0000 2014,5.42E+17,#AAPL OR @Apple,,"My actual Stock Market positions are starting to show some profits: Long #TVIX, #CrudeOil, Short #Aapl at 116 $ and #NASDAQ"
623499180,FALSE,finalized,3,12/12/14 22:01,not_relevant,0.6645,Tue Dec 09 14:13:17 +0000 2014,5.42E+17,#AAPL OR @Apple,,@JustinPulitzer Any comment on #aapl today?
623499181,FALSE,finalized,3,12/12/14 1:18,5,1,Tue Dec 09 14:13:29 +0000 2014,5.42E+17,#AAPL OR @Apple,,Finally! Brooklyn Is Getting Its Own #Apple Store #aapl http://t.co/IpjMgjGQw5 http://t.co/Ow2BSRLbAx
623499182,FALSE,finalized,3,12/12/14 21:13,3,1,Tue Dec 09 14:15:29 +0000 2014,5.42E+17,#AAPL OR @Apple,,"Brooklyn finally getting an #Apple Store, expected to open in April 2015 - http://t.co/ceZsxzL7SS #AAPL #DiscussBrooklyn"
623499183,FALSE,finalized,3,12/12/14 12:12,5,0.6773,Tue Dec 09 14:15:45 +0000 2014,5.42E+17,#AAPL OR @Apple,,@Apple to Open New Research Site in Japan - WSJ #aapl http://t.co/uy5ssKxIaC
